frame_index,hotspot_rank,is_top_hotspot,station_name,location_id,latitude,longitude,datetime_to_utc,forecast_for_utc,pm25,predicted_pm25_xgboost,pm25_next_hour,forecast_change_pm25,forecast_change_percent,forecast_direction,predicted_pm25_subindex,aqi_category,risk_level,recommendation,alert_message
37,3,False,"Arumbakkam, Chennai - TNPCB",11581,13.0664,80.2112,2026-02-24 01:30:00+00:00,2026-02-24 02:30:00+00:00,23.0,27.0,36.9,4.0,17.39,Rising,45,Good,Low,Air quality is suitable for normal outdoor activity.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the good category at 27.0 µg/m³. Conditions are rising."
37,4,False,"Manali Village, Chennai - TNPCB",10780,13.1662,80.2584,2026-02-24 01:30:00+00:00,2026-02-24 02:30:00+00:00,17.1,22.35,26.3,5.25,30.68,Rising,37,Good,Low,Air quality is suitable for normal outdoor activity.,"Manali Village, Chennai - TNPCB is forecast to remain within the good category at 22.3 µg/m³. Conditions are rising."
37,5,False,"Royapuram, Chennai - TNPCB",11578,13.1036,80.2909,2026-02-24 01:30:00+00:00,2026-02-24 02:30:00+00:00,14.1,17.61,8.25,3.51,24.88,Rising,29,Good,Low,Air quality is suitable for normal outdoor activity.,"Royapuram, Chennai - TNPCB is forecast to remain within the good category at 17.6 µg/m³. Conditions are rising."
37,6,False,"Perungudi, Chennai - TNPCB",12046,12.9533,80.2357,2026-02-24 01:30:00+00:00,2026-02-24 02:30:00+00:00,3.2,6.54,14.4,3.34,104.23,Rising,11,Good,Low,Air quality is suitable for normal outdoor activity.,"Perungudi, Chennai - TNPCB is forecast to remain within the good category at 6.5 µg/m³. Conditions are rising."
38,1,True,"Manali, Chennai - CPCB",2586,13.164544,80.26285,2026-02-24 02:30:00+00:00,2026-02-24 03:30:00+00:00,232.0,73.15,12.6,-158.85,-68.47,Improving sharply,142,Moderately Polluted,Moderate,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Manali, Chennai - CPCB: next-hour PM2.5 is forecast at 73.2 µg/m³. Conditions are improving sharply."
38,2,False,"Velachery Res. Area, Chennai - CPCB",5655,13.0052189,80.2398125,2026-02-24 02:30:00+00:00,2026-02-24 03:30:00+00:00,34.6,39.77,31.0,5.17,14.94,Rising,66,Satisfactory,Low,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the satisfactory category at 39.8 µg/m³. Conditions are rising."
38,3,False,"Arumbakkam, Chennai - TNPCB",11581,13.0664,80.2112,2026-02-24 02:30:00+00:00,2026-02-24 03:30:00+00:00,36.9,36.2,42.0,-0.7,-1.91,Stable,60,Satisfactory,Low,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the satisfactory category at 36.2 µg/m³. Conditions are stable."
38,4,False,"Manali Village, Chennai - TNPCB",10780,13.1662,80.2584,2026-02-24 02:30:00+00:00,2026-02-24 03:30:00+00:00,26.3,26.82,32.0,0.52,1.99,Stable,45,Good,Low,Air quality is suitable for normal outdoor activity.,"Manali Village, Chennai - TNPCB is forecast to remain within the good category at 26.8 µg/m³. Conditions are stable."
38,5,False,"Perungudi, Chennai - TNPCB",12046,12.9533,80.2357,2026-02-24 02:30:00+00:00,2026-02-24 03:30:00+00:00,14.4,15.42,11.5,1.02,7.06,Stable,26,Good,Low,Air quality is suitable for normal outdoor activity.,"Perungudi, Chennai - TNPCB is forecast to remain within the good category at 15.4 µg/m³. Conditions are stable."
38,6,False,"Royapuram, Chennai - TNPCB",11578,13.1036,80.2909,2026-02-24 02:30:00+00:00,2026-02-24 03:30:00+00:00,8.25,7.97,17.8,-0.28,-3.34,Stable,13,Good,Low,Air quality is suitable for normal outdoor activity.,"Royapuram, Chennai - TNPCB is forecast to remain within the good category at 8.0 µg/m³. Conditions are stable."
39,1,True,"Velachery Res. Area, Chennai - CPCB",5655,13.0052189,80.2398125,2026-02-24 03:30:00+00:00,2026-02-24 04:30:00+00:00,31.0,50.72,32.3,19.72,63.62,Rising sharply,84,Satisfactory,Low,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the satisfactory category at 50.7 µg/m³. Conditions are rising sharply."
39,2,False,"Manali Village, Chennai - TNPCB",10780,13.1662,80.2584,2026-02-24 03:30:00+00:00,2026-02-24 04:30:00+00:00,32.0,37.13,25.8,5.13,16.04,Rising,61,Satisfactory,Low,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali Village, Chennai - TNPCB is forecast to remain within the satisfactory category at 37.1 µg/m³. Conditions are rising."
39,3,False,"Arumbakkam, Chennai - TNPCB",11581,13.0664,80.2112,2026-02-24 03:30:00+00:00,2026-02-24 04:30:00+00:00,42.0,32.22,26.3,-9.78,-23.3,Improving,53,Satisfactory,Low,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the satisfactory category at 32.2 µg/m³. Conditions are improving."
39,4,False,"Royapuram, Chennai - TNPCB",11578,13.1036,80.2909,2026-02-24 03:30:00+00:00,2026-02-24 04:30:00+00:00,17.8,20.84,22.0,3.04,17.09,Rising,35,Good,Low,Air quality is suitable for normal outdoor activity.,"Royapuram, Chennai - TNPCB is forecast to remain within the good category at 20.8 µg/m³. Conditions are rising."
39,5,False,"Perungudi, Chennai - TNPCB",12046,12.9533,80.2357,2026-02-24 03:30:00+00:00,2026-02-24 04:30:00+00:00,11.5,12.13,13.2,0.63,5.45,Stable,20,Good,Low,Air quality is suitable for normal outdoor activity.,"Perungudi, Chennai - TNPCB is forecast to remain within the good category at 12.1 µg/m³. Conditions are stable."
39,6,False,"Manali, Chennai - CPCB",2586,13.164544,80.26285,2026-02-24 03:30:00+00:00,2026-02-24 04:30:00+00:00,12.6,10.29,12.9,-2.31,-18.37,Stable,17,Good,Low,Air quality is suitable for normal outdoor activity.,"Manali, Chennai - CPCB is forecast to remain within the good category at 10.3 µg/m³. Conditions are stable."
40,1,True,"Velachery Res. Area, Chennai - CPCB",5655,13.0052189,80.2398125,2026-02-24 04:30:00+00:00,2026-02-24 05:30:00+00:00,32.3,84.43,32.6,52.13,161.41,Rising sharply,181,Moderately Polluted,Moderate,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Velachery Res. Area, Chennai - CPCB: next-hour PM2.5 is forecast at 84.4 µg/m³. Conditions are rising sharply."
40,2,False,"Royapuram, Chennai - TNPCB",11578,13.1036,80.2909,2026-02-24 04:30:00+00:00,2026-02-24 05:30:00+00:00,22.0,20.17,15.6,-1.83,-8.33,Stable,34,Good,Low,Air quality is suitable for normal outdoor activity.,"Royapuram, Chennai - TNPCB is forecast to remain within the good category at 20.2 µg/m³. Conditions are stable."
40,3,False,"Manali Village, Chennai - TNPCB",10780,13.1662,80.2584,2026-02-24 04:30:00+00:00,2026-02-24 05:30:00+00:00,25.8,17.51,16.2,-8.29,-32.15,Improving,29,Good,Low,Air quality is suitable for normal outdoor activity.,"Manali Village, Chennai - TNPCB is forecast to remain within the good category at 17.5 µg/m³. Conditions are improving."
40,4,False,"Arumbakkam, Chennai - TNPCB",11581,13.0664,80.2112,2026-02-24 04:30:00+00:00,2026-02-24 05:30:00+00:00,26.3,17.18,14.3,-9.12,-34.69,Improving,29,Good,Low,Air quality is suitable for normal outdoor activity.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the good category at 17.2 µg/m³. Conditions are improving."
40,5,False,"Perungudi, Chennai - TNPCB",12046,12.9533,80.2357,2026-02-24 04:30:00+00:00,2026-02-24 05:30:00+00:00,13.2,16.2,12.3,3.0,22.74,Rising,27,Good,Low,Air quality is suitable for normal outdoor activity.,"Perungudi, Chennai - TNPCB is forecast to remain within the good category at 16.2 µg/m³. Conditions are rising."
40,6,False,"Manali, Chennai - CPCB",2586,13.164544,80.26285,2026-02-24 04:30:00+00:00,2026-02-24 05:30:00+00:00,12.9,14.18,12.4,1.28,9.9,Stable,24,Good,Low,Air quality is suitable for normal outdoor activity.,"Manali, Chennai - CPCB is forecast to remain within the good category at 14.2 µg/m³. Conditions are stable."
41,1,True,"Velachery Res. Area, Chennai - CPCB",5655,13.0052189,80.2398125,2026-02-24 05:30:00+00:00,2026-02-24 06:30:00+00:00,32.6,74.44,31.9,41.84,128.34,Rising sharply,147,Moderately Polluted,Moderate,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Velachery Res. Area, Chennai - CPCB: next-hour PM2.5 is forecast at 74.4 µg/m³. Conditions are rising sharply."
41,2,False,"Manali, Chennai - CPCB",2586,13.164544,80.26285,2026-02-24 05:30:00+00:00,2026-02-24 06:30:00+00:00,12.4,13.46,14.9,1.06,8.52,Stable,22,Good,Low,Air quality is suitable for normal outdoor activity.,"Manali, Chennai - CPCB is forecast to remain within the good category at 13.5 µg/m³. Conditions are stable."
41,3,False,"Perungudi, Chennai - TNPCB",12046,12.9533,80.2357,2026-02-24 05:30:00+00:00,2026-02-24 06:30:00+00:00,12.3,13.36,8.6,1.06,8.61,Stable,22,Good,Low,Air quality is suitable for normal outdoor activity.,"Perungudi, Chennai - TNPCB is forecast to remain within the good category at 13.4 µg/m³. Conditions are stable."
41,4,False,"Royapuram, Chennai - TNPCB",11578,13.1036,80.2909,2026-02-24 05:30:00+00:00,2026-02-24 06:30:00+00:00,15.6,12.75,11.8,-2.85,-18.28,Stable,21,Good,Low,Air quality is suitable for normal outdoor activity.,"Royapuram, Chennai - TNPCB is forecast to remain within the good category at 12.7 µg/m³. Conditions are stable."
41,5,False,"Manali Village, Chennai - TNPCB",10780,13.1662,80.2584,2026-02-24 05:30:00+00:00,2026-02-24 06:30:00+00:00,16.2,10.93,14.0,-5.27,-32.55,Improving,18,Good,Low,Air quality is suitable for normal outdoor activity.,"Manali Village, Chennai - TNPCB is forecast to remain within the good category at 10.9 µg/m³. Conditions are improving."
41,6,False,"Arumbakkam, Chennai - TNPCB",11581,13.0664,80.2112,2026-02-24 05:30:00+00:00,2026-02-24 06:30:00+00:00,14.3,7.92,15.4,-6.38,-44.62,Improving,13,Good,Low,Air quality is suitable for normal outdoor activity.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the good category at 7.9 µg/m³. Conditions are improving."
42,1,True,"Velachery Res. Area, Chennai - CPCB",5655,13.0052189,80.2398125,2026-02-24 06:30:00+00:00,2026-02-24 07:30:00+00:00,31.9,99.63,38.7,67.73,212.32,Rising sharply,230,Poor,High,Sensitive groups should avoid prolonged outdoor exposure. Consider masks and indoor alternatives.,"Air-quality caution for Velachery Res. Area, Chennai - CPCB: next-hour PM2.5 is forecast at 99.6 µg/m³. Conditions are rising sharply."
42,2,False,"Arumbakkam, Chennai - TNPCB",11581,13.0664,80.2112,2026-02-24 06:30:00+00:00,2026-02-24 07:30:00+00:00,15.4,15.17,12.6,-0.23,-1.52,Stable,25,Good,Low,Air quality is suitable for normal outdoor activity.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the good category at 15.2 µg/m³. Conditions are stable."
42,3,False,"Manali, Chennai - CPCB",2586,13.164544,80.26285,2026-02-24 06:30:00+00:00,2026-02-24 07:30:00+00:00,14.9,15.09,24.9,0.19,1.29,Stable,25,Good,Low,Air quality is suitable for normal outdoor activity.,"Manali, Chennai - CPCB is forecast to remain within the good category at 15.1 µg/m³. Conditions are stable."
42,4,False,"Manali Village, Chennai - TNPCB",10780,13.1662,80.2584,2026-02-24 06:30:00+00:00,2026-02-24 07:30:00+00:00,14.0,13.37,15.3,-0.63,-4.5,Stable,22,Good,Low,Air quality is suitable for normal outdoor activity.,"Manali Village, Chennai - TNPCB is forecast to remain within the good category at 13.4 µg/m³. Conditions are stable."
42,5,False,"Royapuram, Chennai - TNPCB",11578,13.1036,80.2909,2026-02-24 06:30:00+00:00,2026-02-24 07:30:00+00:00,11.8,10.35,10.6,-1.45,-12.25,Stable,17,Good,Low,Air quality is suitable for normal outdoor activity.,"Royapuram, Chennai - TNPCB is forecast to remain within the good category at 10.4 µg/m³. Conditions are stable."
42,6,False,"Perungudi, Chennai - TNPCB",12046,12.9533,80.2357,2026-02-24 06:30:00+00:00,2026-02-24 07:30:00+00:00,8.6,8.69,11.4,0.09,1.07,Stable,14,Good,Low,Air quality is suitable for normal outdoor activity.,"Perungudi, Chennai - TNPCB is forecast to remain within the good category at 8.7 µg/m³. Conditions are stable."
43,1,True,"Velachery Res. Area, Chennai - CPCB",5655,13.0052189,80.2398125,2026-02-24 07:30:00+00:00,2026-02-24 08:30:00+00:00,38.7,69.43,35.0,30.73,79.4,Rising sharply,130,Moderately Polluted,Moderate,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Velachery Res. Area, Chennai - CPCB: next-hour PM2.5 is forecast at 69.4 µg/m³. Conditions are rising sharply."
43,2,False,"Manali, Chennai - CPCB",2586,13.164544,80.26285,2026-02-24 07:30:00+00:00,2026-02-24 08:30:00+00:00,24.9,31.55,32.6,6.65,26.71,Rising,52,Satisfactory,Low,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali, Chennai - CPCB is forecast to remain within the satisfactory category at 31.6 µg/m³. Conditions are rising."
43,3,False,"Manali Village, Chennai - TNPCB",10780,13.1662,80.2584,2026-02-24 07:30:00+00:00,2026-02-24 08:30:00+00:00,15.3,15.31,19.4,0.01,0.04,Stable,26,Good,Low,Air quality is suitable for normal outdoor activity.,"Manali Village, Chennai - TNPCB is forecast to remain within the good category at 15.3 µg/m³. Conditions are stable."
43,4,False,"Arumbakkam, Chennai - TNPCB",11581,13.0664,80.2112,2026-02-24 07:30:00+00:00,2026-02-24 08:30:00+00:00,12.6,12.15,12.7,-0.45,-3.6,Stable,20,Good,Low,Air quality is suitable for normal outdoor activity.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the good category at 12.1 µg/m³. Conditions are stable."
43,5,False,"Perungudi, Chennai - TNPCB",12046,12.9533,80.2357,2026-02-24 07:30:00+00:00,2026-02-24 08:30:00+00:00,11.4,11.48,8.17,0.08,0.69,Stable,19,Good,Low,Air quality is suitable for normal outdoor activity.,"Perungudi, Chennai - TNPCB is forecast to remain within the good category at 11.5 µg/m³. Conditions are stable."
43,6,False,"Royapuram, Chennai - TNPCB",11578,13.1036,80.2909,2026-02-24 07:30:00+00:00,2026-02-24 08:30:00+00:00,10.6,10.14,10.5,-0.46,-4.3,Stable,17,Good,Low,Air quality is suitable for normal outdoor activity.,"Royapuram, Chennai - TNPCB is forecast to remain within the good category at 10.1 µg/m³. Conditions are stable."
44,1,True,"Manali, Chennai - CPCB",2586,13.164544,80.26285,2026-02-24 08:30:00+00:00,2026-02-24 09:30:00+00:00,32.6,33.36,38.4,0.76,2.33,Stable,55,Satisfactory,Low,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali, Chennai - CPCB is forecast to remain within the satisfactory category at 33.4 µg/m³. Conditions are stable."
44,2,False,"Velachery Res. Area, Chennai - CPCB",5655,13.0052189,80.2398125,2026-02-24 08:30:00+00:00,2026-02-24 09:30:00+00:00,35.0,32.49,31.5,-2.51,-7.16,Stable,54,Satisfactory,Low,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the satisfactory category at 32.5 µg/m³. Conditions are stable."
44,3,False,"Manali Village, Chennai - TNPCB",10780,13.1662,80.2584,2026-02-24 08:30:00+00:00,2026-02-24 09:30:00+00:00,19.4,18.91,22.4,-0.49,-2.53,Stable,32,Good,Low,Air quality is suitable for normal outdoor activity.,"Manali Village, Chennai - TNPCB is forecast to remain within the good category at 18.9 µg/m³. Conditions are stable."
44,4,False,"Arumbakkam, Chennai - TNPCB",11581,13.0664,80.2112,2026-02-24 08:30:00+00:00,2026-02-24 09:30:00+00:00,12.7,11.84,16.1,-0.86,-6.79,Stable,20,Good,Low,Air quality is suitable for normal outdoor activity.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the good category at 11.8 µg/m³. Conditions are stable."
44,5,False,"Royapuram, Chennai - TNPCB",11578,13.1036,80.2909,2026-02-24 08:30:00+00:00,2026-02-24 09:30:00+00:00,10.5,10.09,11.7,-0.41,-3.87,Stable,17,Good,Low,Air quality is suitable for normal outdoor activity.,"Royapuram, Chennai - TNPCB is forecast to remain within the good category at 10.1 µg/m³. Conditions are stable."
44,6,False,"Perungudi, Chennai - TNPCB",12046,12.9533,80.2357,2026-02-24 08:30:00+00:00,2026-02-24 09:30:00+00:00,8.17,9.05,12.0,0.88,10.79,Stable,15,Good,Low,Air quality is suitable for normal outdoor activity.,"Perungudi, Chennai - TNPCB is forecast to remain within the good category at 9.1 µg/m³. Conditions are stable."
45,1,True,"Velachery Res. Area, Chennai - CPCB",5655,13.0052189,80.2398125,2026-02-24 09:30:00+00:00,2026-02-24 10:30:00+00:00,31.5,54.85,36.7,23.35,74.13,Rising sharply,91,Satisfactory,Low,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the satisfactory category at 54.8 µg/m³. Conditions are rising sharply."
45,2,False,"Manali, Chennai - CPCB",2586,13.164544,80.26285,2026-02-24 09:30:00+00:00,2026-02-24 10:30:00+00:00,38.4,38.85,36.1,0.45,1.16,Stable,64,Satisfactory,Low,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali, Chennai - CPCB is forecast to remain within the satisfactory category at 38.8 µg/m³. Conditions are stable."
45,3,False,"Manali Village, Chennai - TNPCB",10780,13.1662,80.2584,2026-02-24 09:30:00+00:00,2026-02-24 10:30:00+00:00,22.4,21.61,26.2,-0.79,-3.53,Stable,36,Good,Low,Air quality is suitable for normal outdoor activity.,"Manali Village, Chennai - TNPCB is forecast to remain within the good category at 21.6 µg/m³. Conditions are stable."
45,4,False,"Arumbakkam, Chennai - TNPCB",11581,13.0664,80.2112,2026-02-24 09:30:00+00:00,2026-02-24 10:30:00+00:00,16.1,15.56,8.7,-0.54,-3.38,Stable,26,Good,Low,Air quality is suitable for normal outdoor activity.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the good category at 15.6 µg/m³. Conditions are stable."
45,5,False,"Perungudi, Chennai - TNPCB",12046,12.9533,80.2357,2026-02-24 09:30:00+00:00,2026-02-24 10:30:00+00:00,12.0,13.31,7.07,1.31,10.96,Stable,22,Good,Low,Air quality is suitable for normal outdoor activity.,"Perungudi, Chennai - TNPCB is forecast to remain within the good category at 13.3 µg/m³. Conditions are stable."
45,6,False,"Royapuram, Chennai - TNPCB",11578,13.1036,80.2909,2026-02-24 09:30:00+00:00,2026-02-24 10:30:00+00:00,11.7,10.99,12.6,-0.71,-6.08,Stable,18,Good,Low,Air quality is suitable for normal outdoor activity.,"Royapuram, Chennai - TNPCB is forecast to remain within the good category at 11.0 µg/m³. Conditions are stable."
46,1,True,"Arumbakkam, Chennai - TNPCB",11581,13.0664,80.2112,2026-02-24 13:30:00+00:00,2026-02-24 14:30:00+00:00,355.0,241.45,713.0,-113.55,-31.99,Improving sharply,393,Very Poor,Very High,Avoid strenuous outdoor activity. Keep windows closed during peak pollution periods and use indoor filtration where available.,"High-priority alert for Arumbakkam, Chennai - TNPCB: next-hour PM2.5 is forecast at 241.4 µg/m³ with very poor air quality. Conditions are improving sharply."
46,2,False,"Manali, Chennai - CPCB",2586,13.164544,80.26285,2026-02-24 13:30:00+00:00,2026-02-24 14:30:00+00:00,47.1,46.71,67.7,-0.39,-0.84,Stable,78,Satisfactory,Low,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali, Chennai - CPCB is forecast to remain within the satisfactory category at 46.7 µg/m³. Conditions are stable."
46,3,False,"Velachery Res. Area, Chennai - CPCB",5655,13.0052189,80.2398125,2026-02-24 13:30:00+00:00,2026-02-24 14:30:00+00:00,36.9,34.5,31.3,-2.4,-6.49,Stable,57,Satisfactory,Low,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the satisfactory category at 34.5 µg/m³. Conditions are stable."
46,4,False,"Manali Village, Chennai - TNPCB",10780,13.1662,80.2584,2026-02-24 13:30:00+00:00,2026-02-24 14:30:00+00:00,19.8,25.72,17.3,5.92,29.9,Rising,43,Good,Low,Air quality is suitable for normal outdoor activity.,"Manali Village, Chennai - TNPCB is forecast to remain within the good category at 25.7 µg/m³. Conditions are rising."
46,5,False,"Royapuram, Chennai - TNPCB",11578,13.1036,80.2909,2026-02-24 13:30:00+00:00,2026-02-24 14:30:00+00:00,20.1,16.4,11.6,-3.7,-18.41,Improving,27,Good,Low,Air quality is suitable for normal outdoor activity.,"Royapuram, Chennai - TNPCB is forecast to remain within the good category at 16.4 µg/m³. Conditions are improving."
46,6,False,"Perungudi, Chennai - TNPCB",12046,12.9533,80.2357,2026-02-24 13:30:00+00:00,2026-02-24 14:30:00+00:00,7.33,9.19,7.08,1.86,25.34,Stable,15,Good,Low,Air quality is suitable for normal outdoor activity.,"Perungudi, Chennai - TNPCB is forecast to remain within the good category at 9.2 µg/m³. Conditions are stable."
47,1,True,"Arumbakkam, Chennai - TNPCB",11581,13.0664,80.2112,2026-02-24 14:30:00+00:00,2026-02-24 15:30:00+00:00,713.0,124.75,18.6,-588.25,-82.5,Improving sharply,304,Very Poor,Very High,Avoid strenuous outdoor activity. Keep windows closed during peak pollution periods and use indoor filtration where available.,"High-priority alert for Arumbakkam, Chennai - TNPCB: next-hour PM2.5 is forecast at 124.8 µg/m³ with very poor air quality. Conditions are improving sharply."
47,2,False,"Manali, Chennai - CPCB",2586,13.164544,80.26285,2026-02-24 14:30:00+00:00,2026-02-24 15:30:00+00:00,67.7,58.78,84.2,-8.92,-13.18,Improving,98,Satisfactory,Low,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali, Chennai - CPCB is forecast to remain within the satisfactory category at 58.8 µg/m³. Conditions are improving."
47,3,False,"Velachery Res. Area, Chennai - CPCB",5655,13.0052189,80.2398125,2026-02-24 14:30:00+00:00,2026-02-24 15:30:00+00:00,31.3,27.32,27.0,-3.98,-12.72,Improving,46,Good,Low,Air quality is suitable for normal outdoor activity.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the good category at 27.3 µg/m³. Conditions are improving."
47,4,False,"Manali Village, Chennai - TNPCB",10780,13.1662,80.2584,2026-02-24 14:30:00+00:00,2026-02-24 15:30:00+00:00,17.3,19.81,15.8,2.51,14.49,Stable,33,Good,Low,Air quality is suitable for normal outdoor activity.,"Manali Village, Chennai - TNPCB is forecast to remain within the good category at 19.8 µg/m³. Conditions are stable."
47,5,False,"Perungudi, Chennai - TNPCB",12046,12.9533,80.2357,2026-02-24 14:30:00+00:00,2026-02-24 15:30:00+00:00,7.08,11.92,9.25,4.84,68.37,Rising,20,Good,Low,Air quality is suitable for normal outdoor activity.,"Perungudi, Chennai - TNPCB is forecast to remain within the good category at 11.9 µg/m³. Conditions are rising."
47,6,False,"Royapuram, Chennai - TNPCB",11578,13.1036,80.2909,2026-02-24 14:30:00+00:00,2026-02-24 15:30:00+00:00,11.6,9.65,21.4,-1.95,-16.77,Stable,16,Good,Low,Air quality is suitable for normal outdoor activity.,"Royapuram, Chennai - TNPCB is forecast to remain within the good category at 9.7 µg/m³. Conditions are stable."
48,1,True,"Manali, Chennai - CPCB",2586,13.164544,80.26285,2026-02-24 15:30:00+00:00,2026-02-24 16:30:00+00:00,84.2,74.44,63.5,-9.76,-11.59,Improving,147,Moderately Polluted,Moderate,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Manali, Chennai - CPCB: next-hour PM2.5 is forecast at 74.4 µg/m³. Conditions are improving."
48,2,False,"Velachery Res. Area, Chennai - CPCB",5655,13.0052189,80.2398125,2026-02-24 15:30:00+00:00,2026-02-24 16:30:00+00:00,27.0,24.67,28.0,-2.33,-8.63,Stable,41,Good,Low,Air quality is suitable for normal outdoor activity.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the good category at 24.7 µg/m³. Conditions are stable."
48,3,False,"Arumbakkam, Chennai - TNPCB",11581,13.0664,80.2112,2026-02-24 15:30:00+00:00,2026-02-24 16:30:00+00:00,18.6,21.96,15.8,3.36,18.06,Rising,37,Good,Low,Air quality is suitable for normal outdoor activity.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the good category at 22.0 µg/m³. Conditions are rising."
48,4,False,"Royapuram, Chennai - TNPCB",11578,13.1036,80.2909,2026-02-24 15:30:00+00:00,2026-02-24 16:30:00+00:00,21.4,21.03,17.1,-0.37,-1.72,Stable,35,Good,Low,Air quality is suitable for normal outdoor activity.,"Royapuram, Chennai - TNPCB is forecast to remain within the good category at 21.0 µg/m³. Conditions are stable."
48,5,False,"Manali Village, Chennai - TNPCB",10780,13.1662,80.2584,2026-02-24 15:30:00+00:00,2026-02-24 16:30:00+00:00,15.8,15.84,14.7,0.04,0.28,Stable,26,Good,Low,Air quality is suitable for normal outdoor activity.,"Manali Village, Chennai - TNPCB is forecast to remain within the good category at 15.8 µg/m³. Conditions are stable."
48,6,False,"Perungudi, Chennai - TNPCB",12046,12.9533,80.2357,2026-02-24 15:30:00+00:00,2026-02-24 16:30:00+00:00,9.25,13.94,11.0,4.69,50.66,Rising,23,Good,Low,Air quality is suitable for normal outdoor activity.,"Perungudi, Chennai - TNPCB is forecast to remain within the good category at 13.9 µg/m³. Conditions are rising."
49,1,True,"Velachery Res. Area, Chennai - CPCB",5655,13.0052189,80.2398125,2026-02-24 16:30:00+00:00,2026-02-24 17:30:00+00:00,28.0,119.72,37.7,91.72,327.58,Rising sharply,299,Poor,High,Sensitive groups should avoid prolonged outdoor exposure. Consider masks and indoor alternatives.,"Air-quality caution for Velachery Res. Area, Chennai - CPCB: next-hour PM2.5 is forecast at 119.7 µg/m³. Conditions are rising sharply."
49,2,False,"Manali, Chennai - CPCB",2586,13.164544,80.26285,2026-02-24 16:30:00+00:00,2026-02-24 17:30:00+00:00,63.5,45.63,56.9,-17.87,-28.14,Improving sharply,76,Satisfactory,Low,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali, Chennai - CPCB is forecast to remain within the satisfactory category at 45.6 µg/m³. Conditions are improving sharply."
49,3,False,"Arumbakkam, Chennai - TNPCB",11581,13.0664,80.2112,2026-02-24 16:30:00+00:00,2026-02-24 17:30:00+00:00,15.8,27.49,258.0,11.69,74.02,Rising sharply,46,Good,Low,Air quality is suitable for normal outdoor activity.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the good category at 27.5 µg/m³. Conditions are rising sharply."
49,4,False,"Royapuram, Chennai - TNPCB",11578,13.1036,80.2909,2026-02-24 16:30:00+00:00,2026-02-24 17:30:00+00:00,17.1,17.18,9.9,0.08,0.47,Stable,29,Good,Low,Air quality is suitable for normal outdoor activity.,"Royapuram, Chennai - TNPCB is forecast to remain within the good category at 17.2 µg/m³. Conditions are stable."
49,5,False,"Manali Village, Chennai - TNPCB",10780,13.1662,80.2584,2026-02-24 16:30:00+00:00,2026-02-24 17:30:00+00:00,14.7,14.27,10.9,-0.43,-2.9,Stable,24,Good,Low,Air quality is suitable for normal outdoor activity.,"Manali Village, Chennai - TNPCB is forecast to remain within the good category at 14.3 µg/m³. Conditions are stable."
49,6,False,"Perungudi, Chennai - TNPCB",12046,12.9533,80.2357,2026-02-24 16:30:00+00:00,2026-02-24 17:30:00+00:00,11.0,11.04,7.3,0.04,0.35,Stable,18,Good,Low,Air quality is suitable for normal outdoor activity.,"Perungudi, Chennai - TNPCB is forecast to remain within the good category at 11.0 µg/m³. Conditions are stable."
